MachineName Time Duracao
ODORICO-PC	1062890440	2777
HERBIE	1062890797	5603
YENCHEN-PC	1062892271	1383
AGIANG-PC	1062895282	1118
ODORICO-PC	1062895715	685
PURNIMA-PC	1062896400	2918
MMILLER-PC	1062896400	3360
HEPCAT-2K	1062896400	5834
VESUVIUS-2K	1062896400	7061
CRBPUB-4	1062896400	20029
CLAMPS	1062896400	28800
CRBPUB-3	1062896400	28800
DECASTRO-PC	1062896400	28800
HERBIE	1062896400	28800
ITLW-2	1062896400	28800
REENA-PC	1062896400	28800
SHANKAR6-PC	1062896400	28800
AGIANG-PC	1062901877	900
PURNIMA-PC	1062904125	3290
CUI-PC	1062905746	3685
QIAN-PC	1062906053	7354
AGIANG-PC	1062906798	2755
ODORICO-PC	1062907194	1093
VESUVIUS-2K	1062909402	2770
MMILLER-PC	1062909530	3693
HEPCAT-2K	1062910253	4648
PURNIMA-PC	1062913400	900
AGIANG-PC	1062914688	5539
QIAN-PC	1062915848	9352
CRBPUB-4	1062917010	8190
PURNIMA-PC	1062917665	3955
ODORICO-PC	1062918260	1097
PURNIMA-PC	1062922335	2865
AGIANG-PC	1062922665	900
MMILLER-PC	1062923465	900
AGIANG-PC	1062924165	1035
PURNIMA-PC	1062925200	947
QIAN-PC	1062925200	2204
HEPCAT-2K	1062925200	2550
ITLW-2	1062925200	3812
VESUVIUS-2K	1062925200	6878
CRBPUB-3	1062925200	9290
CRBPUB-4	1062925200	18428
CLAMPS	1062925200	28800
DECASTRO-PC	1062925200	28800
HERBIE	1062925200	28800
MMILLER-PC	1062925200	28800
REENA-PC	1062925200	28800
SHANKAR6-PC	1062925200	28800
CUI-PC	1062929605	2771
ITLW-2	1062932662	10105
PURNIMA-PC	1062933146	900
CRBPUB-3	1062934976	8452
QIAN-PC	1062935305	17495
ODORICO-PC	1062936997	907
HEPCAT-2K	1062937540	1849
VESUVIUS-2K	1062938780	3691
PURNIMA-PC	1062938791	900
ODORICO-PC	1062939482	1866
ODORICO-PC	1062942406	914
PURNIMA-PC	1062943429	900
ODORICO-PC	1062946983	900
VESUVIUS-2K	1062949181	900
CRBPUB-4	1062949272	4728
AGIANG-PC	1062953079	921
PURNIMA-PC	1062953873	127
ALLANS-2K	1063011600	681
DWANG-PC	1063011600	877
MJUMDAR-2K	1063011600	8949
SHARIKOV-PC	1063011600	9664
BASEBALL-2K	1063011600	28213
CRBPUB-2	1063011600	28800
LPW19	1063011600	28800
ULLAS-2K	1063011600	28800
RATHBUN-PC	1063012620	900
RECEPTION-2K	1063014476	1087
OPERATOR-PC	1063014654	2073
RATHBUN-PC	1063015668	940
OPERATOR-PC	1063017416	6359
ALLANS-2K	1063019876	1237
ALLANS-2K	1063021317	904
SHARIKOV-PC	1063021391	901
DWANG-PC	1063024774	6553
MJUMDAR-2K	1063024813	9385
HAWK2-PC	1063026727	13673
YENCHEN2-2K	1063027385	3721
RECEPTION-2K	1063028292	1158
ALLANS-2K	1063030499	903
SHARIKOV-PC	1063030727	9673
ALLANS-2K	1063031572	901
YENCHEN2-2K	1063031769	4605
ALLANS-2K	1063033374	905
DWANG-PC	1063035298	5102
MJUMDAR-2K	1063036296	4104
ALLANS-2K	1063037610	2790
OPERATOR-PC	1063037737	2663
YENCHEN2-2K	1063038391	2009
YENCHEN2-2K	1063040400	443
ALLANS-2K	1063040400	715
RATHBUN-PC	1063040400	1923
RECEPTION-2K	1063040400	2186
DWANG-PC	1063040400	2245
OPERATOR-PC	1063040400	11527
MJUMDAR-2K	1063040400	27656
BASEBALL-2K	1063040400	28800
CRBPUB-2	1063040400	28800
HAWK2-PC	1063040400	28800
LPW19	1063040400	28800
ULLAS-2K	1063040400	28800
RATHBUN-PC	1063043268	900
RATHBUN-PC	1063045141	900
RATHBUN-PC	1063046868	900
RATHBUN-PC	1063050614	3518
YENCHEN2-2K	1063053291	2758
OPERATOR-PC	1063054992	7019
DWANG-PC	1063055897	4857
YENCHEN2-2K	1063056971	900
RATHBUN-PC	1063058411	10789
SHARIKOV-PC	1063059226	9974
ALLANS-2K	1063060949	1102
YENCHEN2-2K	1063062421	4602
OPERATOR-PC	1063064043	2814
OPERATOR-PC	1063069200	2170
YENCHEN2-2K	1063069200	3732
MJUMDAR-2K	1063069200	25099
LPW19	1063069200	25107
CRBPUB-2	1063069200	28800
ULLAS-2K	1063069200	28800
BASEBALL-2K	1063069331	28669
SHARIKOV-PC	1063071587	1919
ALLANS-2K	1063073652	905
RATHBUN-PC	1063074550	2878
SHARIKOV-PC	1063074819	1826
YENCHEN2-2K	1063075614	1814
OPERATOR-PC	1063076704	2799
SHARIKOV-PC	1063076789	901
HAWK2-PC	1063077133	1863
ALLANS-2K	1063078294	908
SHARIKOV-PC	1063078318	900
YENCHEN2-2K	1063080068	14247
RATHBUN-PC	1063080224	1827
ALLANS-2K	1063081217	903
DWANG-PC	1063081828	5666
OPERATOR-PC	1063082056	6421
ALLANS-2K	1063082668	907
SHARIKOV-PC	1063082746	900
ALLANS-2K	1063084088	904
SHARIKOV-PC	1063084132	3694
SHARIKOV-PC	1063087964	3798
RATHBUN-PC	1063088200	900
RATHBUN-PC	1063089610	8390
SHARIKOV-PC	1063091896	900
SHARIKOV-PC	1063092923	900
OPERATOR-PC	1063093976	4024
YENCHEN2-2K	1063095947	900
LPW19	1063095955	2045
MJUMDAR-2K	1063095956	2044
SHARIKOV-PC	1063096122	1878
BASEBALL-2K	1063098000	1015
LPW19	1063098000	2039
MJUMDAR-2K	1063098000	2101
SHARIKOV-PC	1063098000	2154
HAWK2-PC	1063099049	900
RATHBUN-PC	1063099281	4861
YENCHEN2-2K	1063099421	981
BASEBALL-2K	1063099790	900
LPW19	1063100865	900
YENCHEN2-2K	1063100868	900
MJUMDAR-2K	1063100874	900
SHARIKOV-PC	1063100980	900
BASEBALL-2K	1063101613	900
OPERATOR-PC	1063101656	900
LPW19	1063102741	900
YENCHEN2-2K	1063102745	900
MJUMDAR-2K	1063102751	900
SHARIKOV-PC	1063102858	900
BASEBALL-2K	1063103487	900
MJUMDAR-2K	1063103868	22932
LPW19	1063103869	22931
SHARIKOV-PC	1063103982	14270
BASEBALL-2K	1063104608	22192
OPERATOR-PC	1063106340	5713
ALLANS-2K	1063106371	904
YENCHEN2-2K	1063106885	4687
ALLANS-2K	1063107473	905
RATHBUN-PC	1063108408	2219
ULLAS-2K	1063110557	3684
OPERATOR-PC	1063112405	2457
YENCHEN2-2K	1063113740	937
RATHBUN-PC	1063114656	1822
OPERATOR-PC	1063115314	6072
DWANG-PC	1063115545	901
ULLAS-2K	1063116109	2751
SHARIKOV-PC	1063118375	8425
ULLAS-2K	1063121262	5538
DWANG-PC	1063121699	2769
RATHBUN-PC	1063121753	3328
HAWK2-PC	1063123741	3059
OPERATOR-PC	1063125746	1054
YENCHEN2-2K	1063126766	34
SHARIKOV-PC	1063126800	158
OPERATOR-PC	1063126800	2317
HAWK2-PC	1063126800	2469
ULLAS-2K	1063126800	3474
YENCHEN2-2K	1063126800	6877
MJUMDAR-2K	1063126800	15543
BASEBALL-2K	1063126800	16324
LPW19	1063126800	28800
SHARIKOV-PC	1063127590	3172
DWANG-PC	1063128913	1826
OPERATOR-PC	1063131403	10940
DWANG-PC	1063133862	916
ALLANS-2K	1063134877	20723
YENCHEN2-2K	1063136324	900
DWANG-PC	1063138159	7603
SHARIKOV-PC	1063138719	900
ULLAS-2K	1063139931	2766
OPERATOR-PC	1063142503	10116
MJUMDAR-2K	1063142544	10757
BASEBALL-2K	1063143308	12292
ULLAS-2K	1063148154	900
SHARIKOV-PC	1063149262	914
YENCHEN2-2K	1063150150	2891
ULLAS-2K	1063152436	2784
OPERATOR-PC	1063152742	2858
SHARIKOV-PC	1063153048	900
YENCHEN2-2K	1063153989	1611
HAWK2-PC	1063154676	924
YENCHEN2-2K	1063155600	736
HAWK2-PC	1063155600	1366
MJUMDAR-2K	1063155600	23228
BASEBALL-2K	1063155600	28800
LPW19	1063155600	28800
OPERATOR-PC	1063156912	4667
YENCHEN2-2K	1063162104	3959
OPERATOR-PC	1063165894	2772
HAWK2-PC	1063168239	15072
DWANG-PC	1063171820	3773
YENCHEN2-2K	1063173335	5746
OPERATOR-PC	1063176284	900
MJUMDAR-2K	1063179470	3750
OPERATOR-PC	1063180510	3890
YENCHEN2-2K	1063181929	1812
YENCHEN2-2K	1063184343	57
T-PISCIS	1063274359	900
T-PISCIS	1063275560	900
T-PISCIS	1063276685	14269
T-PISCIS	1063291374	2761
T-PISCIS	1063294383	2764
T-PISCIS	1063298032	1568
T-PISCIS	1063299600	28800
T-PISCIS	1063328400	28800
ABIR-PC	1063383488	2512
ABIR-PC	1063386000	4699
ABIR-PC	1063392030	900
ABIR-PC	1063394132	917
ABIR-PC	1063403133	1810
ABIR-PC	1063405593	9207
